file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
SRR10740654_1P.fq.gz	FASTQ	DNA	702009	161430140	36	230.0	251
SRR10740654_2P.fq.gz	FASTQ	DNA	702009	152263433	36	216.9	251
SRR10740655_1P.fq.gz	FASTQ	DNA	997774	229457030	36	230.0	251
SRR10740655_2P.fq.gz	FASTQ	DNA	997774	221618024	36	222.1	251
SRR10740758_1P.fq.gz	FASTQ	DNA	813731	185525222	36	228.0	251
SRR10740758_2P.fq.gz	FASTQ	DNA	813731	181115100	36	222.6	251
SRR10740812_1P.fq.gz	FASTQ	DNA	743820	167371930	36	225.0	251
SRR10740812_2P.fq.gz	FASTQ	DNA	743820	165586158	36	222.6	251
SRR10740816_1P.fq.gz	FASTQ	DNA	618781	142592816	36	230.4	251
SRR10740816_2P.fq.gz	FASTQ	DNA	618781	133712970	36	216.1	251
SRR10740817_1P.fq.gz	FASTQ	DNA	929696	213811817	36	230.0	251
SRR10740817_2P.fq.gz	FASTQ	DNA	929696	207302371	36	223.0	251
SRR10741088_1P.fq.gz	FASTQ	DNA	1330324	190896417	36	143.5	151
SRR10741088_2P.fq.gz	FASTQ	DNA	1330324	187089902	36	140.6	151
SRR10771075_1P.fq.gz	FASTQ	DNA	1252696	284418293	36	227.0	251
SRR10771075_2P.fq.gz	FASTQ	DNA	1252696	252600506	36	201.6	251
SRR10771554_1P.fq.gz	FASTQ	DNA	2014849	289388997	36	143.6	151
SRR10771554_2P.fq.gz	FASTQ	DNA	2014849	287969981	36	142.9	151
SRR10771585_1P.fq.gz	FASTQ	DNA	1232926	295536681	36	239.7	251
SRR10771585_2P.fq.gz	FASTQ	DNA	1232926	256715113	36	208.2	251
SRR10775280_1P.fq.gz	FASTQ	DNA	1155444	248537666	36	215.1	251
SRR10775280_2P.fq.gz	FASTQ	DNA	1155444	230500023	36	199.5	251
SRR10824558_1P.fq.gz	FASTQ	DNA	906536	215551289	36	237.8	251
SRR10824558_2P.fq.gz	FASTQ	DNA	906536	195279938	36	215.4	251
SRR10830163_1P.fq.gz	FASTQ	DNA	994499	192306655	36	193.4	251
SRR10830163_2P.fq.gz	FASTQ	DNA	994499	186754731	36	187.8	251
SRR10849667_1P.fq.gz	FASTQ	DNA	1036610	255989413	36	246.9	251
SRR10849667_2P.fq.gz	FASTQ	DNA	1036610	241953778	36	233.4	251
SRR10901337_1P.fq.gz	FASTQ	DNA	877492	206048654	36	234.8	251
SRR10901337_2P.fq.gz	FASTQ	DNA	877492	186480406	36	212.5	251
SRR10901346_1P.fq.gz	FASTQ	DNA	1101031	258623053	36	234.9	251
SRR10901346_2P.fq.gz	FASTQ	DNA	1101031	245100373	36	222.6	251
